instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
36485378,142521,M&M26JUN3440PE,M&M,0.0,2026-06-30,3440.0,0.05,200,PE,NFO-OPT,NFO
29906690,116823,M&M26JUN3420CE,M&M,0.0,2026-06-30,3420.0,0.05,200,CE,NFO-OPT,NFO
29906946,116824,M&M26JUN3420PE,M&M,0.0,2026-06-30,3420.0,0.05,200,PE,NFO-OPT,NFO
36483586,142514,M&M26JUN3400CE,M&M,0.0,2026-06-30,3400.0,0.05,200,CE,NFO-OPT,NFO
36483842,142515,M&M26JUN3400PE,M&M,0.0,2026-06-30,3400.0,0.05,200,PE,NFO-OPT,NFO
29900546,116799,M&M26JUN3380CE,M&M,0.0,2026-06-30,3380.0,0.05,200,CE,NFO-OPT,NFO
29900802,116800,M&M26JUN3380PE,M&M,0.0,2026-06-30,3380.0,0.05,200,PE,NFO-OPT,NFO
36483074,142512,M&M26JUN3360CE,M&M,0.0,2026-06-30,3360.0,0.05,200,CE,NFO-OPT,NFO
36483330,142513,M&M26JUN3360PE,M&M,0.0,2026-06-30,3360.0,0.05,200,PE,NFO-OPT,NFO
29900034,116797,M&M26JUN3340CE,M&M,0.0,2026-06-30,3340.0,0.05,200,CE,NFO-OPT,NFO
29900290,116798,M&M26JUN3340PE,M&M,0.0,2026-06-30,3340.0,0.05,200,PE,NFO-OPT,NFO
36482562,142510,M&M26JUN3320CE,M&M,0.0,2026-06-30,3320.0,0.05,200,CE,NFO-OPT,NFO
36482818,142511,M&M26JUN3320PE,M&M,0.0,2026-06-30,3320.0,0.05,200,PE,NFO-OPT,NFO
29896962,116785,M&M26JUN3300CE,M&M,0.0,2026-06-30,3300.0,0.05,200,CE,NFO-OPT,NFO
29897218,116786,M&M26JUN3300PE,M&M,0.0,2026-06-30,3300.0,0.05,200,PE,NFO-OPT,NFO
36482050,142508,M&M26JUN3280CE,M&M,0.0,2026-06-30,3280.0,0.05,200,CE,NFO-OPT,NFO
36473602,142475,M&M26JUN2960CE,M&M,0.0,2026-06-30,2960.0,0.05,200,CE,NFO-OPT,NFO
36473858,142476,M&M26JUN2960PE,M&M,0.0,2026-06-30,2960.0,0.05,200,PE,NFO-OPT,NFO
29871362,116685,M&M26JUN2940CE,M&M,0.0,2026-06-30,2940.0,0.05,200,CE,NFO-OPT,NFO
29871618,116686,M&M26JUN2940PE,M&M,0.0,2026-06-30,2940.0,0.05,200,PE,NFO-OPT,NFO
36473090,142473,M&M26JUN2920CE,M&M,0.0,2026-06-30,2920.0,0.05,200,CE,NFO-OPT,NFO
36473346,142474,M&M26JUN2920PE,M&M,0.0,2026-06-30,2920.0,0.05,200,PE,NFO-OPT,NFO
29870850,116683,M&M26JUN2900CE,M&M,0.0,2026-06-30,2900.0,0.05,200,CE,NFO-OPT,NFO
29871106,116684,M&M26JUN2900PE,M&M,0.0,2026-06-30,2900.0,0.05,200,PE,NFO-OPT,NFO
36472578,142471,M&M26JUN2880CE,M&M,0.0,2026-06-30,2880.0,0.05,200,CE,NFO-OPT,NFO
36472834,142472,M&M26JUN2880PE,M&M,0.0,2026-06-30,2880.0,0.05,200,PE,NFO-OPT,NFO
29870338,116681,M&M26JUN2860CE,M&M,0.0,2026-06-30,2860.0,0.05,200,CE,NFO-OPT,NFO
29870594,116682,M&M26JUN2860PE,M&M,0.0,2026-06-30,2860.0,0.05,200,PE,NFO-OPT,NFO
36472066,142469,M&M26JUN2840CE,M&M,0.0,2026-06-30,2840.0,0.05,200,CE,NFO-OPT,NFO
36472322,142470,M&M26JUN2840PE,M&M,0.0,2026-06-30,2840.0,0.05,200,PE,NFO-OPT,NFO
36471554,142467,M&M26JUN2800CE,M&M,0.0,2026-06-30,2800.0,0.05,200,CE,NFO-OPT,NFO
36471810,142468,M&M26JUN2800PE,M&M,0.0,2026-06-30,2800.0,0.05,200,PE,NFO-OPT,NFO
36456194,142407,M&M26JUN2760CE,M&M,0.0,2026-06-30,2760.0,0.05,200,CE,NFO-OPT,NFO
36471298,142466,M&M26JUN2760PE,M&M,0.0,2026-06-30,2760.0,0.05,200,PE,NFO-OPT,NFO
36455682,142405,M&M26JUN2720CE,M&M,0.0,2026-06-30,2720.0,0.05,200,CE,NFO-OPT,NFO
36455938,142406,M&M26JUN2720PE,M&M,0.0,2026-06-30,2720.0,0.05,200,PE,NFO-OPT,NFO
36443394,142357,M&M26JUN2680CE,M&M,0.0,2026-06-30,2680.0,0.05,200,CE,NFO-OPT,NFO
36443650,142358,M&M26JUN2680PE,M&M,0.0,2026-06-30,2680.0,0.05,200,PE,NFO-OPT,NFO
36434946,142324,M&M26JUN2640CE,M&M,0.0,2026-06-30,2640.0,0.05,200,CE,NFO-OPT,NFO
36443138,142356,M&M26JUN2640PE,M&M,0.0,2026-06-30,2640.0,0.05,200,PE,NFO-OPT,NFO
29956354,117017,M&M26JUL3120CE,M&M,0.0,2026-07-28,3120.0,0.05,200,CE,NFO-OPT,NFO
29956610,117018,M&M26JUL3120PE,M&M,0.0,2026-07-28,3120.0,0.05,200,PE,NFO-OPT,NFO
30873346,120599,M&M26JUL3100CE,M&M,0.0,2026-07-28,3100.0,0.05,200,CE,NFO-OPT,NFO
30873602,120600,M&M26JUL3100PE,M&M,0.0,2026-07-28,3100.0,0.05,200,PE,NFO-OPT,NFO
30873858,120601,M&M26JUL3140CE,M&M,0.0,2026-07-28,3140.0,0.05,200,CE,NFO-OPT,NFO
30874114,120602,M&M26JUL3140PE,M&M,0.0,2026-07-28,3140.0,0.05,200,PE,NFO-OPT,NFO
29955842,117015,M&M26JUL3080CE,M&M,0.0,2026-07-28,3080.0,0.05,200,CE,NFO-OPT,NFO
29956098,117016,M&M26JUL3080PE,M&M,0.0,2026-07-28,3080.0,0.05,200,PE,NFO-OPT,NFO
29956866,117019,M&M26JUL3160CE,M&M,0.0,2026-07-28,3160.0,0.05,200,CE,NFO-OPT,NFO
29957122,117020,M&M26JUL3160PE,M&M,0.0,2026-07-28,3160.0,0.05,200,PE,NFO-OPT,NFO
30872834,120597,M&M26JUL3060CE,M&M,0.0,2026-07-28,3060.0,0.05,200,CE,NFO-OPT,NFO
30873090,120598,M&M26JUL3060PE,M&M,0.0,2026-07-28,3060.0,0.05,200,PE,NFO-OPT,NFO
30874370,120603,M&M26JUL3180CE,M&M,0.0,2026-07-28,3180.0,0.05,200,CE,NFO-OPT,NFO
30874626,120604,M&M26JUL3180PE,M&M,0.0,2026-07-28,3180.0,0.05,200,PE,NFO-OPT,NFO
29955330,117013,M&M26JUL3040CE,M&M,0.0,2026-07-28,3040.0,0.05,200,CE,NFO-OPT,NFO
29955586,117014,M&M26JUL3040PE,M&M,0.0,2026-07-28,3040.0,0.05,200,PE,NFO-OPT,NFO
29973762,117085,M&M26JUL3200CE,M&M,0.0,2026-07-28,3200.0,0.05,200,CE,NFO-OPT,NFO
29974018,117086,M&M26JUL3200PE,M&M,0.0,2026-07-28,3200.0,0.05,200,PE,NFO-OPT,NFO
30872322,120595,M&M26JUL3020CE,M&M,0.0,2026-07-28,3020.0,0.05,200,CE,NFO-OPT,NFO
30872578,120596,M&M26JUL3020PE,M&M,0.0,2026-07-28,3020.0,0.05,200,PE,NFO-OPT,NFO
30874882,120605,M&M26JUL3220CE,M&M,0.0,2026-07-28,3220.0,0.05,200,CE,NFO-OPT,NFO
30875138,120606,M&M26JUL3220PE,M&M,0.0,2026-07-28,3220.0,0.05,200,PE,NFO-OPT,NFO
29954818,117011,M&M26JUL3000CE,M&M,0.0,2026-07-28,3000.0,0.05,200,CE,NFO-OPT,NFO
29955074,117012,M&M26JUL3000PE,M&M,0.0,2026-07-28,3000.0,0.05,200,PE,NFO-OPT,NFO
29997314,117177,M&M26JUL3240CE,M&M,0.0,2026-07-28,3240.0,0.05,200,CE,NFO-OPT,NFO
30009090,117223,M&M26JUL3240PE,M&M,0.0,2026-07-28,3240.0,0.05,200,PE,NFO-OPT,NFO
30871810,120593,M&M26JUL2980CE,M&M,0.0,2026-07-28,2980.0,0.05,200,CE,NFO-OPT,NFO
30872066,120594,M&M26JUL2980PE,M&M,0.0,2026-07-28,2980.0,0.05,200,PE,NFO-OPT,NFO
30875394,120607,M&M26JUL3260CE,M&M,0.0,2026-07-28,3260.0,0.05,200,CE,NFO-OPT,NFO
30878978,120621,M&M26JUL3260PE,M&M,0.0,2026-07-28,3260.0,0.05,200,PE,NFO-OPT,NFO
30010114,117227,M&M26JUL3280PE,M&M,0.0,2026-07-28,3280.0,0.05,200,PE,NFO-OPT,NFO
30037506,117334,M&M26JUL3840CE,M&M,0.0,2026-07-28,3840.0,0.05,200,CE,NFO-OPT,NFO
30037762,117335,M&M26JUL3840PE,M&M,0.0,2026-07-28,3840.0,0.05,200,PE,NFO-OPT,NFO
30036482,117330,M&M26JUL3760CE,M&M,0.0,2026-07-28,3760.0,0.05,200,CE,NFO-OPT,NFO
30036738,117331,M&M26JUL3760PE,M&M,0.0,2026-07-28,3760.0,0.05,200,PE,NFO-OPT,NFO
30035458,117326,M&M26JUL3680CE,M&M,0.0,2026-07-28,3680.0,0.05,200,CE,NFO-OPT,NFO
30035714,117327,M&M26JUL3680PE,M&M,0.0,2026-07-28,3680.0,0.05,200,PE,NFO-OPT,NFO
30034434,117322,M&M26JUL3600CE,M&M,0.0,2026-07-28,3600.0,0.05,200,CE,NFO-OPT,NFO
30034690,117323,M&M26JUL3600PE,M&M,0.0,2026-07-28,3600.0,0.05,200,PE,NFO-OPT,NFO
30033922,117320,M&M26JUL3560CE,M&M,0.0,2026-07-28,3560.0,0.05,200,CE,NFO-OPT,NFO
30034178,117321,M&M26JUL3560PE,M&M,0.0,2026-07-28,3560.0,0.05,200,PE,NFO-OPT,NFO
30032642,117315,M&M26JUL3520CE,M&M,0.0,2026-07-28,3520.0,0.05,200,CE,NFO-OPT,NFO
30033666,117319,M&M26JUL3520PE,M&M,0.0,2026-07-28,3520.0,0.05,200,PE,NFO-OPT,NFO
30029058,117301,M&M26JUL3480CE,M&M,0.0,2026-07-28,3480.0,0.05,200,CE,NFO-OPT,NFO
30032386,117314,M&M26JUL3480PE,M&M,0.0,2026-07-28,3480.0,0.05,200,PE,NFO-OPT,NFO
30018306,117259,M&M26JUL3440CE,M&M,0.0,2026-07-28,3440.0,0.05,200,CE,NFO-OPT,NFO
30018562,117260,M&M26JUL3440PE,M&M,0.0,2026-07-28,3440.0,0.05,200,PE,NFO-OPT,NFO
30017794,117257,M&M26JUL3400CE,M&M,0.0,2026-07-28,3400.0,0.05,200,CE,NFO-OPT,NFO
30018050,117258,M&M26JUL3400PE,M&M,0.0,2026-07-28,3400.0,0.05,200,PE,NFO-OPT,NFO
30011650,117233,M&M26JUL3360CE,M&M,0.0,2026-07-28,3360.0,0.05,200,CE,NFO-OPT,NFO
30011906,117234,M&M26JUL3360PE,M&M,0.0,2026-07-28,3360.0,0.05,200,PE,NFO-OPT,NFO
30879746,120624,M&M26JUL3340CE,M&M,0.0,2026-07-28,3340.0,0.05,200,CE,NFO-OPT,NFO
30880002,120625,M&M26JUL3340PE,M&M,0.0,2026-07-28,3340.0,0.05,200,PE,NFO-OPT,NFO
30010882,117230,M&M26JUL3320CE,M&M,0.0,2026-07-28,3320.0,0.05,200,CE,NFO-OPT,NFO
30011394,117232,M&M26JUL3320PE,M&M,0.0,2026-07-28,3320.0,0.05,200,PE,NFO-OPT,NFO
30879234,120622,M&M26JUL3300CE,M&M,0.0,2026-07-28,3300.0,0.05,200,CE,NFO-OPT,NFO
30879490,120623,M&M26JUL3300PE,M&M,0.0,2026-07-28,3300.0,0.05,200,PE,NFO-OPT,NFO
30009346,117224,M&M26JUL3280CE,M&M,0.0,2026-07-28,3280.0,0.05,200,CE,NFO-OPT,NFO
29954306,117009,M&M26JUL2960CE,M&M,0.0,2026-07-28,2960.0,0.05,200,CE,NFO-OPT,NFO
29954562,117010,M&M26JUL2960PE,M&M,0.0,2026-07-28,2960.0,0.05,200,PE,NFO-OPT,NFO
30871298,120591,M&M26JUL2940CE,M&M,0.0,2026-07-28,2940.0,0.05,200,CE,NFO-OPT,NFO
30871554,120592,M&M26JUL2940PE,M&M,0.0,2026-07-28,2940.0,0.05,200,PE,NFO-OPT,NFO
29953794,117007,M&M26JUL2920CE,M&M,0.0,2026-07-28,2920.0,0.05,200,CE,NFO-OPT,NFO
29954050,117008,M&M26JUL2920PE,M&M,0.0,2026-07-28,2920.0,0.05,200,PE,NFO-OPT,NFO
30863362,120560,M&M26JUL2900CE,M&M,0.0,2026-07-28,2900.0,0.05,200,CE,NFO-OPT,NFO
30863618,120561,M&M26JUL2900PE,M&M,0.0,2026-07-28,2900.0,0.05,200,PE,NFO-OPT,NFO
29953282,117005,M&M26JUL2880CE,M&M,0.0,2026-07-28,2880.0,0.05,200,CE,NFO-OPT,NFO
29953538,117006,M&M26JUL2880PE,M&M,0.0,2026-07-28,2880.0,0.05,200,PE,NFO-OPT,NFO
30862850,120558,M&M26JUL2860CE,M&M,0.0,2026-07-28,2860.0,0.05,200,CE,NFO-OPT,NFO
30863106,120559,M&M26JUL2860PE,M&M,0.0,2026-07-28,2860.0,0.05,200,PE,NFO-OPT,NFO
29952770,117003,M&M26JUL2840CE,M&M,0.0,2026-07-28,2840.0,0.05,200,CE,NFO-OPT,NFO
29953026,117004,M&M26JUL2840PE,M&M,0.0,2026-07-28,2840.0,0.05,200,PE,NFO-OPT,NFO
29952258,117001,M&M26JUL2800CE,M&M,0.0,2026-07-28,2800.0,0.05,200,CE,NFO-OPT,NFO
29952514,117002,M&M26JUL2800PE,M&M,0.0,2026-07-28,2800.0,0.05,200,PE,NFO-OPT,NFO
29951746,116999,M&M26JUL2760CE,M&M,0.0,2026-07-28,2760.0,0.05,200,CE,NFO-OPT,NFO
29952002,117000,M&M26JUL2760PE,M&M,0.0,2026-07-28,2760.0,0.05,200,PE,NFO-OPT,NFO
29951234,116997,M&M26JUL2720CE,M&M,0.0,2026-07-28,2720.0,0.05,200,CE,NFO-OPT,NFO
29951490,116998,M&M26JUL2720PE,M&M,0.0,2026-07-28,2720.0,0.05,200,PE,NFO-OPT,NFO
29950722,116995,M&M26JUL2680CE,M&M,0.0,2026-07-28,2680.0,0.05,200,CE,NFO-OPT,NFO
29950978,116996,M&M26JUL2680PE,M&M,0.0,2026-07-28,2680.0,0.05,200,PE,NFO-OPT,NFO
29950210,116993,M&M26JUL2640CE,M&M,0.0,2026-07-28,2640.0,0.05,200,CE,NFO-OPT,NFO
29950466,116994,M&M26JUL2640PE,M&M,0.0,2026-07-28,2640.0,0.05,200,PE,NFO-OPT,NFO
30901762,120710,M&M26AUG2640CE,M&M,0.0,2026-08-25,2640.0,0.05,200,CE,NFO-OPT,NFO
30902018,120711,M&M26AUG2640PE,M&M,0.0,2026-08-25,2640.0,0.05,200,PE,NFO-OPT,NFO
30904578,120721,M&M26AUG2720CE,M&M,0.0,2026-08-25,2720.0,0.05,200,CE,NFO-OPT,NFO
30915074,120762,M&M26AUG2720PE,M&M,0.0,2026-08-25,2720.0,0.05,200,PE,NFO-OPT,NFO
30915842,120765,M&M26AUG2800CE,M&M,0.0,2026-08-25,2800.0,0.05,200,CE,NFO-OPT,NFO
30916610,120768,M&M26AUG2800PE,M&M,0.0,2026-08-25,2800.0,0.05,200,PE,NFO-OPT,NFO
30919682,120780,M&M26AUG2880CE,M&M,0.0,2026-08-25,2880.0,0.05,200,CE,NFO-OPT,NFO
30919938,120781,M&M26AUG2880PE,M&M,0.0,2026-08-25,2880.0,0.05,200,PE,NFO-OPT,NFO
30922498,120791,M&M26AUG2920CE,M&M,0.0,2026-08-25,2920.0,0.05,200,CE,NFO-OPT,NFO
30922754,120792,M&M26AUG2920PE,M&M,0.0,2026-08-25,2920.0,0.05,200,PE,NFO-OPT,NFO
30923010,120793,M&M26AUG2960CE,M&M,0.0,2026-08-25,2960.0,0.05,200,CE,NFO-OPT,NFO
30923266,120794,M&M26AUG2960PE,M&M,0.0,2026-08-25,2960.0,0.05,200,PE,NFO-OPT,NFO
30924034,120797,M&M26AUG3000CE,M&M,0.0,2026-08-25,3000.0,0.05,200,CE,NFO-OPT,NFO
30924290,120798,M&M26AUG3000PE,M&M,0.0,2026-08-25,3000.0,0.05,200,PE,NFO-OPT,NFO
30924546,120799,M&M26AUG3040CE,M&M,0.0,2026-08-25,3040.0,0.05,200,CE,NFO-OPT,NFO
30928898,120816,M&M26AUG3040PE,M&M,0.0,2026-08-25,3040.0,0.05,200,PE,NFO-OPT,NFO
30929154,120817,M&M26AUG3080CE,M&M,0.0,2026-08-25,3080.0,0.05,200,CE,NFO-OPT,NFO
30929410,120818,M&M26AUG3080PE,M&M,0.0,2026-08-25,3080.0,0.05,200,PE,NFO-OPT,NFO
30929666,120819,M&M26AUG3120CE,M&M,0.0,2026-08-25,3120.0,0.05,200,CE,NFO-OPT,NFO
30929922,120820,M&M26AUG3120PE,M&M,0.0,2026-08-25,3120.0,0.05,200,PE,NFO-OPT,NFO
30930178,120821,M&M26AUG3160CE,M&M,0.0,2026-08-25,3160.0,0.05,200,CE,NFO-OPT,NFO
30930434,120822,M&M26AUG3160PE,M&M,0.0,2026-08-25,3160.0,0.05,200,PE,NFO-OPT,NFO
30930690,120823,M&M26AUG3200CE,M&M,0.0,2026-08-25,3200.0,0.05,200,CE,NFO-OPT,NFO
30930946,120824,M&M26AUG3200PE,M&M,0.0,2026-08-25,3200.0,0.05,200,PE,NFO-OPT,NFO
30931202,120825,M&M26AUG3240CE,M&M,0.0,2026-08-25,3240.0,0.05,200,CE,NFO-OPT,NFO
30931458,120826,M&M26AUG3240PE,M&M,0.0,2026-08-25,3240.0,0.05,200,PE,NFO-OPT,NFO
30931714,120827,M&M26AUG3280CE,M&M,0.0,2026-08-25,3280.0,0.05,200,CE,NFO-OPT,NFO
30931970,120828,M&M26AUG3280PE,M&M,0.0,2026-08-25,3280.0,0.05,200,PE,NFO-OPT,NFO
30932226,120829,M&M26AUG3320CE,M&M,0.0,2026-08-25,3320.0,0.05,200,CE,NFO-OPT,NFO
30932738,120831,M&M26AUG3320PE,M&M,0.0,2026-08-25,3320.0,0.05,200,PE,NFO-OPT,NFO
30933506,120834,M&M26AUG3360CE,M&M,0.0,2026-08-25,3360.0,0.05,200,CE,NFO-OPT,NFO
30933762,120835,M&M26AUG3360PE,M&M,0.0,2026-08-25,3360.0,0.05,200,PE,NFO-OPT,NFO
30934530,120838,M&M26AUG3440CE,M&M,0.0,2026-08-25,3440.0,0.05,200,CE,NFO-OPT,NFO
30934786,120839,M&M26AUG3440PE,M&M,0.0,2026-08-25,3440.0,0.05,200,PE,NFO-OPT,NFO
30936066,120844,M&M26AUG3520CE,M&M,0.0,2026-08-25,3520.0,0.05,200,CE,NFO-OPT,NFO
30936322,120845,M&M26AUG3520PE,M&M,0.0,2026-08-25,3520.0,0.05,200,PE,NFO-OPT,NFO
30937346,120849,M&M26AUG3600CE,M&M,0.0,2026-08-25,3600.0,0.05,200,CE,NFO-OPT,NFO
30937602,120850,M&M26AUG3600PE,M&M,0.0,2026-08-25,3600.0,0.05,200,PE,NFO-OPT,NFO
30067714,117452,MANAPPURAM26JUN335CE,MANAPPURAM,0.0,2026-06-30,335.0,0.05,3000,CE,NFO-OPT,NFO
30067970,117453,MANAPPURAM26JUN335PE,MANAPPURAM,0.0,2026-06-30,335.0,0.05,3000,PE,NFO-OPT,NFO
36556034,142797,MANAPPURAM26JUN330CE,MANAPPURAM,0.0,2026-06-30,330.0,0.05,3000,CE,NFO-OPT,NFO
36556290,142798,MANAPPURAM26JUN330PE,MANAPPURAM,0.0,2026-06-30,330.0,0.05,3000,PE,NFO-OPT,NFO
36556546,142799,MANAPPURAM26JUN340CE,MANAPPURAM,0.0,2026-06-30,340.0,0.05,3000,CE,NFO-OPT,NFO
36556802,142800,MANAPPURAM26JUN340PE,MANAPPURAM,0.0,2026-06-30,340.0,0.05,3000,PE,NFO-OPT,NFO
30067202,117450,MANAPPURAM26JUN325CE,MANAPPURAM,0.0,2026-06-30,325.0,0.05,3000,CE,NFO-OPT,NFO
30067458,117451,MANAPPURAM26JUN325PE,MANAPPURAM,0.0,2026-06-30,325.0,0.05,3000,PE,NFO-OPT,NFO
30068226,117454,MANAPPURAM26JUN345CE,MANAPPURAM,0.0,2026-06-30,345.0,0.05,3000,CE,NFO-OPT,NFO
30068482,117455,MANAPPURAM26JUN345PE,MANAPPURAM,0.0,2026-06-30,345.0,0.05,3000,PE,NFO-OPT,NFO
36555522,142795,MANAPPURAM26JUN320CE,MANAPPURAM,0.0,2026-06-30,320.0,0.05,3000,CE,NFO-OPT,NFO
36555778,142796,MANAPPURAM26JUN320PE,MANAPPURAM,0.0,2026-06-30,320.0,0.05,3000,PE,NFO-OPT,NFO
9517570,37178,MANAPPURAM26JUN350CE,MANAPPURAM,0.0,2026-06-30,350.0,0.05,3000,CE,NFO-OPT,NFO
9517826,37179,MANAPPURAM26JUN350PE,MANAPPURAM,0.0,2026-06-30,350.0,0.05,3000,PE,NFO-OPT,NFO
30066690,117448,MANAPPURAM26JUN315CE,MANAPPURAM,0.0,2026-06-30,315.0,0.05,3000,CE,NFO-OPT,NFO
30066946,117449,MANAPPURAM26JUN315PE,MANAPPURAM,0.0,2026-06-30,315.0,0.05,3000,PE,NFO-OPT,NFO
30068738,117456,MANAPPURAM26JUN355CE,MANAPPURAM,0.0,2026-06-30,355.0,0.05,3000,CE,NFO-OPT,NFO
30068994,117457,MANAPPURAM26JUN355PE,MANAPPURAM,0.0,2026-06-30,355.0,0.05,3000,PE,NFO-OPT,NFO
36555010,142793,MANAPPURAM26JUN310CE,MANAPPURAM,0.0,2026-06-30,310.0,0.05,3000,CE,NFO-OPT,NFO
36555266,142794,MANAPPURAM26JUN310PE,MANAPPURAM,0.0,2026-06-30,310.0,0.05,3000,PE,NFO-OPT,NFO
36557058,142801,MANAPPURAM26JUN360CE,MANAPPURAM,0.0,2026-06-30,360.0,0.05,3000,CE,NFO-OPT,NFO
36557314,142802,MANAPPURAM26JUN360PE,MANAPPURAM,0.0,2026-06-30,360.0,0.05,3000,PE,NFO-OPT,NFO
30066178,117446,MANAPPURAM26JUN305CE,MANAPPURAM,0.0,2026-06-30,305.0,0.05,3000,CE,NFO-OPT,NFO
30066434,117447,MANAPPURAM26JUN305PE,MANAPPURAM,0.0,2026-06-30,305.0,0.05,3000,PE,NFO-OPT,NFO
36552962,142785,MANAPPURAM26JUN300CE,MANAPPURAM,0.0,2026-06-30,300.0,0.05,3000,CE,NFO-OPT,NFO
36554754,142792,MANAPPURAM26JUN300PE,MANAPPURAM,0.0,2026-06-30,300.0,0.05,3000,PE,NFO-OPT,NFO
14868994,58082,MANAPPURAM26JUN370CE,MANAPPURAM,0.0,2026-06-30,370.0,0.05,3000,CE,NFO-OPT,NFO
14869250,58083,MANAPPURAM26JUN370PE,MANAPPURAM,0.0,2026-06-30,370.0,0.05,3000,PE,NFO-OPT,NFO
30065666,117444,MANAPPURAM26JUN295CE,MANAPPURAM,0.0,2026-06-30,295.0,0.05,3000,CE,NFO-OPT,NFO
30065922,117445,MANAPPURAM26JUN295PE,MANAPPURAM,0.0,2026-06-30,295.0,0.05,3000,PE,NFO-OPT,NFO
36552450,142783,MANAPPURAM26JUN290CE,MANAPPURAM,0.0,2026-06-30,290.0,0.05,3000,CE,NFO-OPT,NFO
36552706,142784,MANAPPURAM26JUN290PE,MANAPPURAM,0.0,2026-06-30,290.0,0.05,3000,PE,NFO-OPT,NFO
30064642,117440,MANAPPURAM26JUN285CE,MANAPPURAM,0.0,2026-06-30,285.0,0.05,3000,CE,NFO-OPT,NFO
30064898,117441,MANAPPURAM26JUN285PE,MANAPPURAM,0.0,2026-06-30,285.0,0.05,3000,PE,NFO-OPT,NFO
36549634,142772,MANAPPURAM26JUN280CE,MANAPPURAM,0.0,2026-06-30,280.0,0.05,3000,CE,NFO-OPT,NFO
36549890,142773,MANAPPURAM26JUN280PE,MANAPPURAM,0.0,2026-06-30,280.0,0.05,3000,PE,NFO-OPT,NFO
30064130,117438,MANAPPURAM26JUN275CE,MANAPPURAM,0.0,2026-06-30,275.0,0.05,3000,CE,NFO-OPT,NFO
30064386,117439,MANAPPURAM26JUN275PE,MANAPPURAM,0.0,2026-06-30,275.0,0.05,3000,PE,NFO-OPT,NFO
36548098,142766,MANAPPURAM26JUN270CE,MANAPPURAM,0.0,2026-06-30,270.0,0.05,3000,CE,NFO-OPT,NFO
36548354,142767,MANAPPURAM26JUN270PE,MANAPPURAM,0.0,2026-06-30,270.0,0.05,3000,PE,NFO-OPT,NFO
36545026,142754,MANAPPURAM26JUN260CE,MANAPPURAM,0.0,2026-06-30,260.0,0.05,3000,CE,NFO-OPT,NFO
36545794,142757,MANAPPURAM26JUN260PE,MANAPPURAM,0.0,2026-06-30,260.0,0.05,3000,PE,NFO-OPT,NFO
36541954,142742,MANAPPURAM26JUN250CE,MANAPPURAM,0.0,2026-06-30,250.0,0.05,3000,CE,NFO-OPT,NFO
36542210,142743,MANAPPURAM26JUN250PE,MANAPPURAM,0.0,2026-06-30,250.0,0.05,3000,PE,NFO-OPT,NFO
30997762,121085,MANAPPURAM26JUL335CE,MANAPPURAM,0.0,2026-07-28,335.0,0.05,3000,CE,NFO-OPT,NFO
30998018,121086,MANAPPURAM26JUL335PE,MANAPPURAM,0.0,2026-07-28,335.0,0.05,3000,PE,NFO-OPT,NFO
30100994,117582,MANAPPURAM26JUL330CE,MANAPPURAM,0.0,2026-07-28,330.0,0.05,3000,CE,NFO-OPT,NFO
30101250,117583,MANAPPURAM26JUL330PE,MANAPPURAM,0.0,2026-07-28,330.0,0.05,3000,PE,NFO-OPT,NFO
30106882,117605,MANAPPURAM26JUL340CE,MANAPPURAM,0.0,2026-07-28,340.0,0.05,3000,CE,NFO-OPT,NFO
30107138,117606,MANAPPURAM26JUL340PE,MANAPPURAM,0.0,2026-07-28,340.0,0.05,3000,PE,NFO-OPT,NFO
30997250,121083,MANAPPURAM26JUL325CE,MANAPPURAM,0.0,2026-07-28,325.0,0.05,3000,CE,NFO-OPT,NFO
30997506,121084,MANAPPURAM26JUL325PE,MANAPPURAM,0.0,2026-07-28,325.0,0.05,3000,PE,NFO-OPT,NFO
30999554,121092,MANAPPURAM26JUL345CE,MANAPPURAM,0.0,2026-07-28,345.0,0.05,3000,CE,NFO-OPT,NFO
31000834,121097,MANAPPURAM26JUL345PE,MANAPPURAM,0.0,2026-07-28,345.0,0.05,3000,PE,NFO-OPT,NFO
30100482,117580,MANAPPURAM26JUL320CE,MANAPPURAM,0.0,2026-07-28,320.0,0.05,3000,CE,NFO-OPT,NFO
30100738,117581,MANAPPURAM26JUL320PE,MANAPPURAM,0.0,2026-07-28,320.0,0.05,3000,PE,NFO-OPT,NFO
30114306,117634,MANAPPURAM26JUL350CE,MANAPPURAM,0.0,2026-07-28,350.0,0.05,3000,CE,NFO-OPT,NFO
30114562,117635,MANAPPURAM26JUL350PE,MANAPPURAM,0.0,2026-07-28,350.0,0.05,3000,PE,NFO-OPT,NFO
30996738,121081,MANAPPURAM26JUL315CE,MANAPPURAM,0.0,2026-07-28,315.0,0.05,3000,CE,NFO-OPT,NFO
30996994,121082,MANAPPURAM26JUL315PE,MANAPPURAM,0.0,2026-07-28,315.0,0.05,3000,PE,NFO-OPT,NFO
31001090,121098,MANAPPURAM26JUL355CE,MANAPPURAM,0.0,2026-07-28,355.0,0.05,3000,CE,NFO-OPT,NFO
31001346,121099,MANAPPURAM26JUL355PE,MANAPPURAM,0.0,2026-07-28,355.0,0.05,3000,PE,NFO-OPT,NFO
